"subject" "activity" "measurement" "mean_of_means"
"3699" "26" "WALKING_DOWNSTAIRS" "tBodyAcc.mean...Z" -0.1064396194
"3700" "26" "WALKING_DOWNSTAIRS" "tGravityAcc.mean...X" 0.9467972718
"3701" "26" "WALKING_DOWNSTAIRS" "tGravityAcc.mean...Y" -0.0799003729
"3702" "26" "WALKING_DOWNSTAIRS" "tGravityAcc.mean...Z" 0.1539063202
"3703" "26" "WALKING_DOWNSTAIRS" "tBodyAccJerk.mean...X" 0.111470787918
"3704" "26" "WALKING_DOWNSTAIRS" "tBodyAccJerk.mean...Y" -0.007131601642
"3705" "26" "WALKING_DOWNSTAIRS" "tBodyAccJerk.mean...Z" -0.01189114264
"3706" "26" "WALKING_DOWNSTAIRS" "tBodyGyro.mean...X" -0.010752208236
"3707" "26" "WALKING_DOWNSTAIRS" "tBodyGyro.mean...Y" -0.1003822042168
"3708" "26" "WALKING_DOWNSTAIRS" "tBodyGyro.mean...Z" 0.082221399603
"3709" "26" "WALKING_DOWNSTAIRS" "tBodyGyroJerk.mean...X" -0.0992465275036
"3710" "26" "WALKING_DOWNSTAIRS" "tBodyGyroJerk.mean...Y" -0.037268109685
"3711" "26" "WALKING_DOWNSTAIRS" "tBodyGyroJerk.mean...Z" -0.05105874094
"3712" "26" "WALKING_DOWNSTAIRS" "tBodyAccMag.mean.." 0.114379383742
"3713" "26" "WALKING_DOWNSTAIRS" "tGravityAccMag.mean.." 0.114379383742
"3714" "26" "WALKING_DOWNSTAIRS" "tBodyAccJerkMag.mean.." -0.1488562664
"3715" "26" "WALKING_DOWNSTAIRS" "tBodyGyroMag.mean.." -0.23531462282
"3716" "26" "WALKING_DOWNSTAIRS" "tBodyGyroJerkMag.mean.." -0.4187798104
"3717" "26" "WALKING_DOWNSTAIRS" "fBodyAcc.mean...X" 0.022800096142
"3718" "26" "WALKING_DOWNSTAIRS" "fBodyAcc.mean...Y" -0.006237000044
"3719" "26" "WALKING_DOWNSTAIRS" "fBodyAcc.mean...Z" -0.2796400557
"3720" "26" "WALKING_DOWNSTAIRS" "fBodyAccJerk.mean...X" -0.201368098258
"3721" "26" "WALKING_DOWNSTAIRS" "fBodyAccJerk.mean...Y" -0.165552378156
"3722" "26" "WALKING_DOWNSTAIRS" "fBodyAccJerk.mean...Z" -0.3601146078
"3723" "26" "WALKING_DOWNSTAIRS" "fBodyGyro.mean...X" -0.12591815458
"3724" "26" "WALKING_DOWNSTAIRS" "fBodyGyro.mean...Y" -0.44312621
"3725" "26" "WALKING_DOWNSTAIRS" "fBodyGyro.mean...Z" -0.22138882542
"3726" "26" "WALKING_DOWNSTAIRS" "fBodyAccMag.mean.." 0.075101684668
"3727" "26" "WALKING_DOWNSTAIRS" "fBodyBodyAccJerkMag.mean.." -0.15317202912
"3728" "26" "WALKING_DOWNSTAIRS" "fBodyBodyGyroMag.mean.." -0.3345099466
"3729" "26" "WALKING_DOWNSTAIRS" "fBodyBodyGyroJerkMag.mean.." -0.4722007526
"3730" "26" "WALKING_UPSTAIRS" "tBodyAcc.mean...X" 0.272691394545455
"3731" "26" "WALKING_UPSTAIRS" "tBodyAcc.mean...Y" -0.0281633797398182
"3732" "26" "WALKING_UPSTAIRS" "tBodyAcc.mean...Z" -0.121943461236364
"3733" "26" "WALKING_UPSTAIRS" "tGravityAcc.mean...X" 0.942095257090909
"3734" "26" "WALKING_UPSTAIRS" "tGravityAcc.mean...Y" -0.246169656181818
"3735" "26" "WALKING_UPSTAIRS" "tGravityAcc.mean...Z" -0.00199310572363636
"3736" "26" "WALKING_UPSTAIRS" "tBodyAccJerk.mean...X" 0.0755645318545455
"3737" "26" "WALKING_UPSTAIRS" "tBodyAccJerk.mean...Y" 0.00209171684890909
"3738" "26" "WALKING_UPSTAIRS" "tBodyAccJerk.mean...Z" -0.0117089275472727
"3739" "26" "WALKING_UPSTAIRS" "tBodyGyro.mean...X" -0.0247950825654545
"3740" "26" "WALKING_UPSTAIRS" "tBodyGyro.mean...Y" -0.0657601804418182
"3741" "26" "WALKING_UPSTAIRS" "tBodyGyro.mean...Z" 0.0721458973490909
"3742" "26" "WALKING_UPSTAIRS" "tBodyGyroJerk.mean...X" -0.0975590199454545
"3743" "26" "WALKING_UPSTAIRS" "tBodyGyroJerk.mean...Y" -0.0386244096705455
"3744" "26" "WALKING_UPSTAIRS" "tBodyGyroJerk.mean...Z" -0.0595558392545455
"3745" "26" "WALKING_UPSTAIRS" "tBodyAccMag.mean.." -0.142874499381818
"3746" "26" "WALKING_UPSTAIRS" "tGravityAccMag.mean.." -0.142874499381818
"3747" "26" "WALKING_UPSTAIRS" "tBodyAccJerkMag.mean.." -0.404463896363636
"3748" "26" "WALKING_UPSTAIRS" "tBodyGyroMag.mean.." -0.344427047636364
"3749" "26" "WALKING_UPSTAIRS" "tBodyGyroJerkMag.mean.." -0.648099850181818
"3750" "26" "WALKING_UPSTAIRS" "fBodyAcc.mean...X" -0.242820756127273
"3751" "26" "WALKING_UPSTAIRS" "fBodyAcc.mean...Y" -0.185528313272727
"3752" "26" "WALKING_UPSTAIRS" "fBodyAcc.mean...Z" -0.499502759272727
"3753" "26" "WALKING_UPSTAIRS" "fBodyAccJerk.mean...X" -0.304540556345455
"3754" "26" "WALKING_UPSTAIRS" "fBodyAccJerk.mean...Y" -0.419344696
"3755" "26" "WALKING_UPSTAIRS" "fBodyAccJerk.mean...Z" -0.639741264909091
"3756" "26" "WALKING_UPSTAIRS" "fBodyGyro.mean...X" -0.427686570727273
"3757" "26" "WALKING_UPSTAIRS" "fBodyGyro.mean...Y" -0.617112539636364
"3758" "26" "WALKING_UPSTAIRS" "fBodyGyro.mean...Z" -0.342703926363636
"3759" "26" "WALKING_UPSTAIRS" "fBodyAccMag.mean.." -0.167566383372727
"3760" "26" "WALKING_UPSTAIRS" "fBodyBodyAccJerkMag.mean.." -0.294970470909091
"3761" "26" "WALKING_UPSTAIRS" "fBodyBodyGyroMag.mean.." -0.556084778181818
"3762" "26" "WALKING_UPSTAIRS" "fBodyBodyGyroJerkMag.mean.." -0.673580662727273
"3763" "27" "LAYING" "tBodyAcc.mean...X" 0.274102492432432
"3764" "27" "LAYING" "tBodyAcc.mean...Y" -0.0179867611216216
"3765" "27" "LAYING" "tBodyAcc.mean...Z" -0.107699732837838
"3766" "27" "LAYING" "tGravityAcc.mean...X" -0.530434604864865
"3767" "27" "LAYING" "tGravityAcc.mean...Y" 0.567879494054054
"3768" "27" "LAYING" "tGravityAcc.mean...Z" 0.84539238027027
"3769" "27" "LAYING" "tBodyAccJerk.mean...X" 0.0766268551324324
"3770" "27" "LAYING" "tBodyAccJerk.mean...Y" 0.0126491088851351
"3771" "27" "LAYING" "tBodyAccJerk.mean...Z" -0.000685549292837838
"3772" "27" "LAYING" "tBodyGyro.mean...X" -0.0195427328781081
"3773" "27" "LAYING" "tBodyGyro.mean...Y" -0.0957839566891892
"3774" "27" "LAYING" "tBodyGyro.mean...Z" 0.118738360783784
"3775" "27" "LAYING" "tBodyGyroJerk.mean...X" -0.101147695256757
"3776" "27" "LAYING" "tBodyGyroJerk.mean...Y" -0.0362186160902703
"3777" "27" "LAYING" "tBodyGyroJerk.mean...Z" -0.0642797849864865
"3778" "27" "LAYING" "tBodyAccMag.mean.." -0.982091652162162
"3779" "27" "LAYING" "tGravityAccMag.mean.." -0.982091652162162
"3780" "27" "LAYING" "tBodyAccJerkMag.mean.." -0.988372773648649
"3781" "27" "LAYING" "tBodyGyroMag.mean.." -0.966917594459459
"3782" "27" "LAYING" "tBodyGyroJerkMag.mean.." -0.994355043783784
"3783" "27" "LAYING" "fBodyAcc.mean...X" -0.980631846891892
"3784" "27" "LAYING" "fBodyAcc.mean...Y" -0.982915951891892
"3785" "27" "LAYING" "fBodyAcc.mean...Z" -0.987356589864865
"3786" "27" "LAYING" "fBodyAccJerk.mean...X" -0.986679572567568
"3787" "27" "LAYING" "fBodyAccJerk.mean...Y" -0.985257277297297
"3788" "27" "LAYING" "fBodyAccJerk.mean...Z" -0.988033129054054
"3789" "27" "LAYING" "fBodyGyro.mean...X" -0.987028539054054
"3790" "27" "LAYING" "fBodyGyro.mean...Y" -0.986795837297297
"3791" "27" "LAYING" "fBodyGyro.mean...Z" -0.979202019189189
"3792" "27" "LAYING" "fBodyAccMag.mean.." -0.981389017702703
"3793" "27" "LAYING" "fBodyBodyAccJerkMag.mean.." -0.988098902567568
"3794" "27" "LAYING" "fBodyBodyGyroMag.mean.." -0.979890667972973
"3795" "27" "LAYING" "fBodyBodyGyroJerkMag.mean.." -0.993563778648649
"3796" "27" "SITTING" "tBodyAcc.mean...X" 0.273941302571429
"3797" "27" "SITTING" "tBodyAcc.mean...Y" -0.0155269799285714
"3798" "27" "SITTING" "tBodyAcc.mean...Z" -0.105521912588571
"3799" "27" "SITTING" "tGravityAcc.mean...X" 0.839464714
"3800" "27" "SITTING" "tGravityAcc.mean...Y" 0.212947021371429
"3801" "27" "SITTING" "tGravityAcc.mean...Z" 0.276417431042857
"3802" "27" "SITTING" "tBodyAccJerk.mean...X" 0.0779038963571429
"3803" "27" "SITTING" "tBodyAccJerk.mean...Y" 0.004670724222
"3804" "27" "SITTING" "tBodyAccJerk.mean...Z" -0.00611285425957143
"3805" "27" "SITTING" "tBodyGyro.mean...X" -0.0371830822285714
"3806" "27" "SITTING" "tBodyGyro.mean...Y" -0.0797345645214286
"3807" "27" "SITTING" "tBodyGyro.mean...Z" 0.0833752812157143
"3808" "27" "SITTING" "tBodyGyroJerk.mean...X" -0.0951635808
"3809" "27" "SITTING" "tBodyGyroJerk.mean...Y" -0.0396410809285714
"3810" "27" "SITTING" "tBodyGyroJerk.mean...Z" -0.0503883556285714
"3811" "27" "SITTING" "tBodyAccMag.mean.." -0.979481668857143
"3812" "27" "SITTING" "tGravityAccMag.mean.." -0.979481668857143
"3813" "27" "SITTING" "tBodyAccJerkMag.mean.." -0.989467178285714
"3814" "27" "SITTING" "tBodyGyroMag.mean.." -0.963565474
"3815" "27" "SITTING" "tBodyGyroJerkMag.mean.." -0.994034710714286
"3816" "27" "SITTING" "fBodyAcc.mean...X" -0.988682108428571
"3817" "27" "SITTING" "fBodyAcc.mean...Y" -0.974057855571429
"3818" "27" "SITTING" "fBodyAcc.mean...Z" -0.974665817
"3819" "27" "SITTING" "fBodyAccJerk.mean...X" -0.990839607428571
"3820" "27" "SITTING" "fBodyAccJerk.mean...Y" -0.985238583714286
"3821" "27" "SITTING" "fBodyAccJerk.mean...Z" -0.987087721142857
"3822" "27" "SITTING" "fBodyGyro.mean...X" -0.987207904714286
"3823" "27" "SITTING" "fBodyGyro.mean...Y" -0.984141119142857
"3824" "27" "SITTING" "fBodyGyro.mean...Z" -0.976848134285714
"3825" "27" "SITTING" "fBodyAccMag.mean.." -0.974766466714286
"3826" "27" "SITTING" "fBodyBodyAccJerkMag.mean.." -0.988773269428571
"3827" "27" "SITTING" "fBodyBodyGyroMag.mean.." -0.979482820857143
"3828" "27" "SITTING" "fBodyBodyGyroJerkMag.mean.." -0.992390264285714
"3829" "27" "STANDING" "tBodyAcc.mean...X" 0.279566921625
"3830" "27" "STANDING" "tBodyAcc.mean...Y" -0.016593236445
"3831" "27" "STANDING" "tBodyAcc.mean...Z" -0.107835818025
"3832" "27" "STANDING" "tGravityAcc.mean...X" 0.965351492
"3833" "27" "STANDING" "tGravityAcc.mean...Y" -0.188504847375
"3834" "27" "STANDING" "tGravityAcc.mean...Z" -0.00557416876082625
"3835" "27" "STANDING" "tBodyAccJerk.mean...X" 0.074969980825
"3836" "27" "STANDING" "tBodyAccJerk.mean...Y" 0.0122433312349875
"3837" "27" "STANDING" "tBodyAccJerk.mean...Z" -0.00137950299425
"3838" "27" "STANDING" "tBodyGyro.mean...X" -0.026731653905
"3839" "27" "STANDING" "tBodyGyro.mean...Y" -0.067507120075
"3840" "27" "STANDING" "tBodyGyro.mean...Z" 0.07168414632375
"3841" "27" "STANDING" "tBodyGyroJerk.mean...X" -0.0987605078625
"3842" "27" "STANDING" "tBodyGyroJerk.mean...Y" -0.0417471753375
"3843" "27" "STANDING" "tBodyGyroJerk.mean...Z" -0.051403918985
"3844" "27" "STANDING" "tBodyAccMag.mean.." -0.972753287375
"3845" "27" "STANDING" "tGravityAccMag.mean.." -0.972753287375
"3846" "27" "STANDING" "tBodyAccJerkMag.mean.." -0.985347620125
"3847" "27" "STANDING" "tBodyGyroMag.mean.." -0.968702956625
"3848" "27" "STANDING" "tBodyGyroJerkMag.mean.." -0.989532103875
"3849" "27" "STANDING" "fBodyAcc.mean...X" -0.99012181225
"3850" "27" "STANDING" "fBodyAcc.mean...Y" -0.961356141125
"3851" "27" "STANDING" "fBodyAcc.mean...Z" -0.97414624525
"3852" "27" "STANDING" "fBodyAccJerk.mean...X" -0.987771749375
"3853" "27" "STANDING" "fBodyAccJerk.mean...Y" -0.97586868
"3854" "27" "STANDING" "fBodyAccJerk.mean...Z" -0.9851113755
"3855" "27" "STANDING" "fBodyGyro.mean...X" -0.970149628875
"3856" "27" "STANDING" "fBodyGyro.mean...Y" -0.983731873
"3857" "27" "STANDING" "fBodyGyro.mean...Z" -0.980862493125
"3858" "27" "STANDING" "fBodyAccMag.mean.." -0.973186182375
"3859" "27" "STANDING" "fBodyBodyAccJerkMag.mean.." -0.984151646
"3860" "27" "STANDING" "fBodyBodyGyroMag.mean.." -0.975525565625
"3861" "27" "STANDING" "fBodyBodyGyroJerkMag.mean.." -0.98941848275
"3862" "27" "WALKING" "tBodyAcc.mean...X" 0.276849485438596
"3863" "27" "WALKING" "tBodyAcc.mean...Y" -0.0166478783221912
"3864" "27" "WALKING" "tBodyAcc.mean...Z" -0.112822289263158
"3865" "27" "WALKING" "tGravityAcc.mean...X" 0.944759287368421
"3866" "27" "WALKING" "tGravityAcc.mean...Y" -0.187497034561404
"3867" "27" "WALKING" "tGravityAcc.mean...Z" -0.126210937305263
"3868" "27" "WALKING" "tBodyAccJerk.mean...X" 0.0684331971807018
"3869" "27" "WALKING" "tBodyAccJerk.mean...Y" 0.00161230290877193
"3870" "27" "WALKING" "tBodyAccJerk.mean...Z" -0.020752327245614
"3871" "27" "WALKING" "tBodyGyro.mean...X" -0.08558835714
"3872" "27" "WALKING" "tBodyGyro.mean...Y" -0.0365348163649123
"3873" "27" "WALKING" "tBodyGyro.mean...Z" 0.118267750196491
"3874" "27" "WALKING" "tBodyGyroJerk.mean...X" -0.0786163508824035
"3875" "27" "WALKING" "tBodyGyroJerk.mean...Y" -0.0476974404561403
"3876" "27" "WALKING" "tBodyGyroJerk.mean...Z" -0.0650247552701754
"3877" "27" "WALKING" "tBodyAccMag.mean.." -0.238853875263158
"3878" "27" "WALKING" "tGravityAccMag.mean.." -0.238853875263158
"3879" "27" "WALKING" "tBodyAccJerkMag.mean.." -0.230500549298246
"3880" "27" "WALKING" "tBodyGyroMag.mean.." -0.396638753684211
"3881" "27" "WALKING" "tBodyGyroJerkMag.mean.." -0.562587199473684
"3882" "27" "WALKING" "fBodyAcc.mean...X" -0.308702374385965
"3883" "27" "WALKING" "fBodyAcc.mean...Y" -0.13678354122807
"3884" "27" "WALKING" "fBodyAcc.mean...Z" -0.312372595438596
"3885" "27" "WALKING" "fBodyAccJerk.mean...X" -0.345482736842105
"3886" "27" "WALKING" "fBodyAccJerk.mean...Y" -0.194767362438596
"3887" "27" "WALKING" "fBodyAccJerk.mean...Z" -0.382617091578947
"3888" "27" "WALKING" "fBodyGyro.mean...X" -0.498017935263158
"3889" "27" "WALKING" "fBodyGyro.mean...Y" -0.534724231403509
"3890" "27" "WALKING" "fBodyGyro.mean...Z" -0.318182379824561
"3891" "27" "WALKING" "fBodyAccMag.mean.." -0.327229405789474
"3892" "27" "WALKING" "fBodyBodyAccJerkMag.mean.." -0.259934013157895
"3893" "27" "WALKING" "fBodyBodyGyroMag.mean.." -0.519451704035088
"3894" "27" "WALKING" "fBodyBodyGyroJerkMag.mean.." -0.623288199649123
"3895" "27" "WALKING_DOWNSTAIRS" "tBodyAcc.mean...X" 0.2975441875
"3896" "27" "WALKING_DOWNSTAIRS" "tBodyAcc.mean...Y" -0.0135564467159091
"3897" "27" "WALKING_DOWNSTAIRS" "tBodyAcc.mean...Z" -0.112837694688636
"3898" "27" "WALKING_DOWNSTAIRS" "tGravityAcc.mean...X" 0.931380178636364
"3899" "27" "WALKING_DOWNSTAIRS" "tGravityAcc.mean...Y" -0.166938774772727
"3900" "27" "WALKING_DOWNSTAIRS" "tGravityAcc.mean...Z" -0.140047614122727
"3901" "27" "WALKING_DOWNSTAIRS" "tBodyAccJerk.mean...X" 0.0936273220295455
"3902" "27" "WALKING_DOWNSTAIRS" "tBodyAccJerk.mean...Y" 0.0159869469363636
"3903" "27" "WALKING_DOWNSTAIRS" "tBodyAccJerk.mean...Z" -0.00985034750909091
"3904" "27" "WALKING_DOWNSTAIRS" "tBodyGyro.mean...X" -0.159826551905227
"3905" "27" "WALKING_DOWNSTAIRS" "tBodyGyro.mean...Y" -0.0163131590545455
"3906" "27" "WALKING_DOWNSTAIRS" "tBodyGyro.mean...Z" 0.152695027609091
"3907" "27" "WALKING_DOWNSTAIRS" "tBodyGyroJerk.mean...X" -0.0515814754272727
"3908" "27" "WALKING_DOWNSTAIRS" "tBodyGyroJerk.mean...Y" -0.0642023574227273
"3909" "27" "WALKING_DOWNSTAIRS" "tBodyGyroJerk.mean...Z" -0.0621043700545455
"3910" "27" "WALKING_DOWNSTAIRS" "tBodyAccMag.mean.." 0.108071382861364
"3911" "27" "WALKING_DOWNSTAIRS" "tGravityAccMag.mean.." 0.108071382861364
"3912" "27" "WALKING_DOWNSTAIRS" "tBodyAccJerkMag.mean.." -0.115421210625
"3913" "27" "WALKING_DOWNSTAIRS" "tBodyGyroMag.mean.." -0.164783206536364
"3914" "27" "WALKING_DOWNSTAIRS" "tBodyGyroJerkMag.mean.." -0.440546586136364
"3915" "27" "WALKING_DOWNSTAIRS" "fBodyAcc.mean...X" 0.0829831545090909
"3916" "27" "WALKING_DOWNSTAIRS" "fBodyAcc.mean...Y" -0.0626729573068182
"3917" "27" "WALKING_DOWNSTAIRS" "fBodyAcc.mean...Z" -0.241600361090909
"3918" "27" "WALKING_DOWNSTAIRS" "fBodyAccJerk.mean...X" -0.0437826262613636
"3919" "27" "WALKING_DOWNSTAIRS" "fBodyAccJerk.mean...Y" -0.170975270611364
"3920" "27" "WALKING_DOWNSTAIRS" "fBodyAccJerk.mean...Z" -0.343626396295455
"3921" "27" "WALKING_DOWNSTAIRS" "fBodyGyro.mean...X" -0.2966286115
"3922" "27" "WALKING_DOWNSTAIRS" "fBodyGyro.mean...Y" -0.402132810611364
"3923" "27" "WALKING_DOWNSTAIRS" "fBodyGyro.mean...Z" -0.144904904113636
"3924" "27" "WALKING_DOWNSTAIRS" "fBodyAccMag.mean.." 0.149816459227273
"3925" "27" "WALKING_DOWNSTAIRS" "fBodyBodyAccJerkMag.mean.." 0.010857564025
"3926" "27" "WALKING_DOWNSTAIRS" "fBodyBodyGyroMag.mean.." -0.359113724772727
"3927" "27" "WALKING_DOWNSTAIRS" "fBodyBodyGyroJerkMag.mean.." -0.46777776875
"3928" "27" "WALKING_UPSTAIRS" "tBodyAcc.mean...X" 0.265770253921569
"3929" "27" "WALKING_UPSTAIRS" "tBodyAcc.mean...Y" -0.0200953324078431
"3930" "27" "WALKING_UPSTAIRS" "tBodyAcc.mean...Z" -0.123530438196078
"3931" "27" "WALKING_UPSTAIRS" "tGravityAcc.mean...X" 0.868000278627451
"3932" "27" "WALKING_UPSTAIRS" "tGravityAcc.mean...Y" -0.229278659607843
"3933" "27" "WALKING_UPSTAIRS" "tGravityAcc.mean...Z" -0.294642640196078
"3934" "27" "WALKING_UPSTAIRS" "tBodyAccJerk.mean...X" 0.0734763532039216
"3935" "27" "WALKING_UPSTAIRS" "tBodyAccJerk.mean...Y" -0.0140229374470588
"3936" "27" "WALKING_UPSTAIRS" "tBodyAccJerk.mean...Z" 0.0067467910745098
"3937" "27" "WALKING_UPSTAIRS" "tBodyGyro.mean...X" -0.0940344886803922
"3938" "27" "WALKING_UPSTAIRS" "tBodyGyro.mean...Y" 0.00212499391686275
"3939" "27" "WALKING_UPSTAIRS" "tBodyGyro.mean...Z" 0.140129855776471
"3940" "27" "WALKING_UPSTAIRS" "tBodyGyroJerk.mean...X" -0.0937518711117647
"3941" "27" "WALKING_UPSTAIRS" "tBodyGyroJerk.mean...Y" -0.0509235220237255
"3942" "27" "WALKING_UPSTAIRS" "tBodyGyroJerk.mean...Z" -0.0629013722509804
"3943" "27" "WALKING_UPSTAIRS" "tBodyAccMag.mean.." -0.160589355980392
"3944" "27" "WALKING_UPSTAIRS" "tGravityAccMag.mean.." -0.160589355980392
"3945" "27" "WALKING_UPSTAIRS" "tBodyAccJerkMag.mean.." -0.479067422156863
"3946" "27" "WALKING_UPSTAIRS" "tBodyGyroMag.mean.." -0.286145719598039
"3947" "27" "WALKING_UPSTAIRS" "tBodyGyroJerkMag.mean.." -0.699895090784314
"3948" "27" "WALKING_UPSTAIRS" "fBodyAcc.mean...X" -0.417607401176471
"3949" "27" "WALKING_UPSTAIRS" "fBodyAcc.mean...Y" -0.249688517843137
"3950" "27" "WALKING_UPSTAIRS" "fBodyAcc.mean...Z" -0.418886395098039
"3951" "27" "WALKING_UPSTAIRS" "fBodyAccJerk.mean...X" -0.50311385627451
"3952" "27" "WALKING_UPSTAIRS" "fBodyAccJerk.mean...Y" -0.44246561254902
"3953" "27" "WALKING_UPSTAIRS" "fBodyAccJerk.mean...Z" -0.608544241568627
"3954" "27" "WALKING_UPSTAIRS" "fBodyGyro.mean...X" -0.544369229411765
"3955" "27" "WALKING_UPSTAIRS" "fBodyGyro.mean...Y" -0.594092579607843
"3956" "27" "WALKING_UPSTAIRS" "fBodyGyro.mean...Z" -0.400528455490196
"3957" "27" "WALKING_UPSTAIRS" "fBodyAccMag.mean.." -0.393928937058824
"3958" "27" "WALKING_UPSTAIRS" "fBodyBodyAccJerkMag.mean.." -0.460770277843137
"3959" "27" "WALKING_UPSTAIRS" "fBodyBodyGyroMag.mean.." -0.607667730196078
"3960" "27" "WALKING_UPSTAIRS" "fBodyBodyGyroJerkMag.mean.." -0.71917980372549
"3961" "28" "LAYING" "tBodyAcc.mean...X" 0.2759134825
"3962" "28" "LAYING" "tBodyAcc.mean...Y" -0.0167537858225
"3963" "28" "LAYING" "tBodyAcc.mean...Z" -0.1083448529625
"3964" "28" "LAYING" "tGravityAcc.mean...X" -0.490334541875
"3965" "28" "LAYING" "tGravityAcc.mean...Y" 0.1440732745
"3966" "28" "LAYING" "tGravityAcc.mean...Z" 0.0157570025
"3967" "28" "LAYING" "tBodyAccJerk.mean...X" 0.0780770644
"3968" "28" "LAYING" "tBodyAccJerk.mean...Y" 0.005939923320625
"3969" "28" "LAYING" "tBodyAccJerk.mean...Z" 0.006009719386425
"3970" "28" "LAYING" "tBodyGyro.mean...X" -0.017367705735
"3971" "28" "LAYING" "tBodyGyro.mean...Y" -0.097448733725
"3972" "28" "LAYING" "tBodyGyro.mean...Z" 0.09357912315
"3973" "28" "LAYING" "tBodyGyroJerk.mean...X" -0.1045116270375
"3974" "28" "LAYING" "tBodyGyroJerk.mean...Y" -0.03560100499625
"3975" "28" "LAYING" "tBodyGyroJerk.mean...Z" -0.05345019146375
"3976" "28" "LAYING" "tBodyAccMag.mean.." -0.95811223025
"3977" "28" "LAYING" "tGravityAccMag.mean.." -0.95811223025
"3978" "28" "LAYING" "tBodyAccJerkMag.mean.." -0.978455341875
"3979" "28" "LAYING" "tBodyGyroMag.mean.." -0.93710692125
"3980" "28" "LAYING" "tBodyGyroJerkMag.mean.." -0.978220270625
"3981" "28" "LAYING" "fBodyAcc.mean...X" -0.9739308675
"3982" "28" "LAYING" "fBodyAcc.mean...Y" -0.958436369
"3983" "28" "LAYING" "fBodyAcc.mean...Z" -0.961115672375
"3984" "28" "LAYING" "fBodyAccJerk.mean...X" -0.980013419
"3985" "28" "LAYING" "fBodyAccJerk.mean...Y" -0.978094827375
"3986" "28" "LAYING" "fBodyAccJerk.mean...Z" -0.970251565375
"3987" "28" "LAYING" "fBodyGyro.mean...X" -0.946804234625
"3988" "28" "LAYING" "fBodyGyro.mean...Y" -0.9658244555
"3989" "28" "LAYING" "fBodyGyro.mean...Z" -0.961164844875
"3990" "28" "LAYING" "fBodyAccMag.mean.." -0.961035587625
"3991" "28" "LAYING" "fBodyBodyAccJerkMag.mean.." -0.9734362485
"3992" "28" "LAYING" "fBodyBodyGyroMag.mean.." -0.944218369375
"3993" "28" "LAYING" "fBodyBodyGyroJerkMag.mean.." -0.971830582375
"3994" "28" "SITTING" "tBodyAcc.mean...X" 0.276977629444444
"3995" "28" "SITTING" "tBodyAcc.mean...Y" -0.0185404441258333
"3996" "28" "SITTING" "tBodyAcc.mean...Z" -0.111517939555556
"3997" "28" "SITTING" "tGravityAcc.mean...X" 0.907331309166667
"3998" "28" "SITTING" "tGravityAcc.mean...Y" -0.112596728361111
"3999" "28" "SITTING" "tGravityAcc.mean...Z" 0.135402566816667
"4000" "28" "SITTING" "tBodyAccJerk.mean...X" 0.0768671621527778
"4001" "28" "SITTING" "tBodyAccJerk.mean...Y" 0.0148338232684722
"4002" "28" "SITTING" "tBodyAccJerk.mean...Z" 0.000257854017638888
"4003" "28" "SITTING" "tBodyGyro.mean...X" -0.0339018030166667
"4004" "28" "SITTING" "tBodyGyro.mean...Y" -0.0673943850555556
"4005" "28" "SITTING" "tBodyGyro.mean...Z" 0.087025401375
"4006" "28" "SITTING" "tBodyGyroJerk.mean...X" -0.0953935055833333
"4007" "28" "SITTING" "tBodyGyroJerk.mean...Y" -0.0408007786402778
"4008" "28" "SITTING" "tBodyGyroJerk.mean...Z" -0.0579015362166667
"4009" "28" "SITTING" "tBodyAccMag.mean.." -0.955789708611111
"4010" "28" "SITTING" "tGravityAccMag.mean.." -0.955789708611111
"4011" "28" "SITTING" "tBodyAccJerkMag.mean.." -0.973274366805556
"4012" "28" "SITTING" "tBodyGyroMag.mean.." -0.955175567083333
"4013" "28" "SITTING" "tBodyGyroJerkMag.mean.." -0.981213159305556
"4014" "28" "SITTING" "fBodyAcc.mean...X" -0.979820142638889
"4015" "28" "SITTING" "fBodyAcc.mean...Y" -0.946351650416667
"4016" "28" "SITTING" "fBodyAcc.mean...Z" -0.952226786666667
"4017" "28" "SITTING" "fBodyAccJerk.mean...X" -0.976891804583333
"4018" "28" "SITTING" "fBodyAccJerk.mean...Y" -0.963054247083333
"4019" "28" "SITTING" "fBodyAccJerk.mean...Z" -0.972939551944444
"4020" "28" "SITTING" "fBodyGyro.mean...X" -0.973724326388889
"4021" "28" "SITTING" "fBodyGyro.mean...Y" -0.963117633611111
"4022" "28" "SITTING" "fBodyGyro.mean...Z" -0.954180279027778
"4023" "28" "SITTING" "fBodyAccMag.mean.." -0.953928124027778
"4024" "28" "SITTING" "fBodyBodyAccJerkMag.mean.." -0.969178686666667
"4025" "28" "SITTING" "fBodyBodyGyroMag.mean.." -0.960297525
"4026" "28" "SITTING" "fBodyBodyGyroJerkMag.mean.." -0.979465868888889
"4027" "28" "STANDING" "tBodyAcc.mean...X" 0.277795069113924
"4028" "28" "STANDING" "tBodyAcc.mean...Y" -0.0172635124672152
"4029" "28" "STANDING" "tBodyAcc.mean...Z" -0.106579385202532
"4030" "28" "STANDING" "tGravityAcc.mean...X" 0.948514848481013
"4031" "28" "STANDING" "tGravityAcc.mean...Y" -0.247656166582278
"4032" "28" "STANDING" "tGravityAcc.mean...Z" -0.0385830501632911
